-1,37.3931,38.9583,153.327,23.0876,1.97191,0.958751,0.281828,0.0214047,0,0,0,0,0,0,0,0,19.7101,21.3547,118.046,83.4247,11.4123,1.72575,0.298774,0.0276477,0,0,0,0,0,0,0,0,0,0,10.8424,78.0825,138.917,27.0448,1.05418,0.0588629,0,0,0,0,0,0,0,0,0,0,0,0,9.35563,96.5556,115.213,25.6615,7.48629,1.44214,0.168562,0.116834,0,0,0,0,0,0,0.459309,39.0921,131.936,64.2435,13.8515,4.92486,1.23166,0.181048,0.0802676,0,0,0,0,0,0,0,3.78595,41.0132,49.0479,51.6067,49.9157,37.6901,16.3523,5.25128,0.965886,0.233668,0.137347,0,0,0,0.583278,65.7347,130.206,49.2379,8.35407,1.57146,0.229208,0.0829431,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27135,94.3411,131.86,23.076,2.96901,0.437904,0.0445931,0,0,0,0,0,0,0,0,0,0,0,2.74069,111.618,129.815,10.7023,0.91505,0.19621,0.0124861,0,0
1,8.61963,8.67397,56.9525,51.9091,24.69,27.3676,23.5612,16.8178,17.5128,9.65525,5.92922,2.98721,1.06986,0.242466,0.0114155,0,0.069863,8.66301,34.516,49.8973,51.1082,38.2895,26.8676,19.81,8.97215,6.27032,5.05845,3.41324,2.23333,0.83105,0,0,0,0.0410959,17.5068,47.537,43.0804,34.6205,28.8429,21.59,17.4014,15.4872,8.86758,8.43927,3.80594,2.44749,2.05753,4.27489,0,0,0,0,0.0187215,3.0137,18.4977,47.342,52.4466,49.9489,29.8795,22.8639,18.4155,10.2256,2.92192,0.426027,0,0,0,0.00913242,2.77443,17.6411,32.9808,49.2973,50.0626,35.1598,23.6836,22.7274,15.2699,5.19543,1.10274,0.0958904,0,0,1.44155,20.9018,26.9945,38.179,41.9813,41.8986,35.053,24.1055,13.3909,6.72009,2.80959,1.30502,0.782192,0.436986,0.0191781,4.11461,12.7283,28.4114,49.9146,43.5329,32.4466,23.9753,17.8543,13.0849,15.1671,7.70822,1.88858,1.9621,2.22648,0.965297,0,0,0,0,2.08858,31.9269,100.075,84.0384,21.9717,8.13014,4.63151,2.50868,0.56758,0.0611872,0,0,0,0,0,0,0,0.179909,10.1,51.0753,102.178,69.8703,13.6726,5.11598,2.86849,0.920091,0.0196347,0
1,1.36678,3.26974,46.2706,53.9515,22.7525,29.7113,31.3832,19.5099,15.4186,5.69161,5.59211,6.66365,4.7278,3.88405,2.53865,3.26809,0,0.648849,19.412,45.8618,49.6587,45.9819,29.5123,20.324,10.4942,9.44079,8.80263,6.76645,5.24589,3.7426,0.10773,0,0,0,11.815,35.7936,49.5461,43.4095,28.9844,22.3363,18.8043,14.5929,10.9729,9.55428,4.89391,2.61513,2.00658,0.675164,0,0,0,0,0.164474,4.90872,28.1094,58.815,46.222,48.0296,34.3898,13.19,7.8602,6.77796,4.85526,2.67763,0,0,0,0,0,12.3906,33.5008,45.9227,44.2155,51.4868,27.2796,15.5831,10.1563,8.47286,5.34704,1.64474,0,0,2.3125,16.176,28.9762,36.0847,39.3339,37.3882,33.6579,21.4556,10.125,5.60033,5.59375,6.44408,5.86842,6.98355,0,0.144737,2.43092,11.5016,24.9868,31.9613,46.9021,32.4186,33.9679,16.0666,9.79194,8.28947,9.01727,8.16036,6.48191,13.8783,0.277138,0.152961,0.36102,0.620888,6.59704,63.463,99.8503,48.6447,13.8569,7.43668,6.88734,5.40872,1.86842,0.404605,0.145559,0.0246711,0.645559,0.129112,0.342928,0.552632,0.711349,3.37007,39.3988,89.6678,83.1003,20.7475,8.95641,6.17023,2.15132,0.0559211,0,0
1,0.696581,1.10684,32.2842,85.1496,35.1709,29.9444,21.7286,13.6923,12.0491,8.38462,5.29274,4.74786,3.75641,1.48291,0.235043,0.277778,0,0.536325,7.86325,36.1261,69.3141,62.4145,36.4295,16.3675,7.60684,4.8312,4.04487,4.36325,3.51282,2.58974,0,0,0,0,0.903846,41.797,66.3825,59.5897,33.6774,18.5705,10.5748,6.76068,5.70726,4.28632,2.56624,2.36966,1.40171,1.41239,0,0,0,0,0,0.865385,4.69872,25.7244,78.203,67.9786,38.7991,17.1068,8.92735,6.34402,4.59615,2.75641,0,0,0,0,0,5.74359,23.5107,40.8483,68.1923,52.5385,25.5919,15.9744,10.5748,7.5641,4.80556,0.655983,0,0,0.495726,7.37393,13.4637,37.3846,42.9252,40.3846,47.8291,29.8739,12.7564,9.49786,5.89316,3.12393,2.78632,2.21154,0,0,1.4765,18.6581,37.4081,44.75,60.5705,21.4188,16.8718,14.4167,7.2906,8.24359,13.0791,3.26709,3.68162,4.86752,0,0,0,0,0.104701,1.2906,57.2479,123.408,43.5855,15.4081,9.89316,4.33761,0.724359,0,0,0,0,0,0,0,0.034188,0.0961538,0.115385,9.14316,130.447,84.3419,18.2308,9.53632,3.80128,0.254274,0,0
1,0,0,0,0.354052,4.13375,19.3139,24.5319,23.0118,24.8466,25.6491,23.1975,31.1739,38.2486,22.5208,12.5539,6.4642,0,0,0,0.00472069,6.44375,26.856,36.8513,39.1644,23.8678,22.3525,22.5319,29.7687,23.4713,24.2612,0.426436,0,0,0,0,0,2.214,13.7954,31.0968,39.3485,30.8529,28.2077,31.1597,31.2274,20.1967,13.0118,8.20771,6.68135,0,0,0,0,0,0,0,0,0,15.7341,38.5964,32.0236,41.3548,46.3981,47.7939,34.0991,0,0,0,0,0,0,0,0,2.54917,26.952,33.7624,34.3493,37.7152,48.45,49.657,22.5649,0,0,4.25964,14.4359,17.7262,25.6947,29.8552,34.4736,36.4532,39.5153,17.7246,13.0307,8.61998,7.56255,5.74194,0.906373,0,0,0,0,0,0.278521,9.8096,15.2683,25.3627,28.203,21.048,21.9528,24.0803,25.7042,28.3116,55.9811,117.814,0.316286,0.862313,6.89378,32.5303,37.2667,20.0488,12.7884,10.9788,9.96696,5.21637,1.31078,0.00629426,0,0,0,121.089,0.744296,3.26042,13.9858,22.7238,33.5531,27.8662,15.9654,10.4264,4.93627,1.44925,0,0,0,0,0
-1,63.4223,21.0747,119.363,44.3522,5.31674,1.95475,0.515837,0,0,0,0,0,0,0,0,0,30.9917,12.411,13.5045,38.2406,91.1606,48.5053,17.6267,3.48492,0.0746606,0,0,0,0,0,0,0,0,8.79487,16.9887,35.0551,62.9925,104.842,25.816,1.5083,0.00226244,0,0,0,0,0,0,0,32.7979,15.9442,20.2722,25.592,38.2345,67.3891,41.6614,12.4118,1.69683,0,0,0,0,0,0,0,48.4397,14.1282,23.8348,47.4186,70.1908,44.4397,7.10633,0.441931,0,0,0,0,0,0,0,0,67.3379,8.12443,10.0256,44.3348,44.8514,38.8507,26.3235,12.086,3.63348,0.419306,0.0128205,0,0,0,0,0,67.4344,45.0128,80.1584,53.856,8.69155,0.846908,0,0,0,0,0,0,0,0,0,0,94.687,0.459276,0.709653,1.60181,48.2971,88.8084,20.5852,0.851433,0,0,0,0,0,0,0,0,96.8967,0.518854,0.784314,8.50452,35.2398,56.1471,49.5151,8.29186,0.10181,0,0,0,0,0,0,0
-1,24.4488,9.25971,71.9827,49.0806,20.5323,21.6636,22.5021,19.4453,13.3291,3.70401,0.0520064,0,0,0,0,0,28.0135,9.98331,14.4469,42.3268,55.9846,43.3027,29.453,18.192,10.0026,3.53323,0.613162,0.105939,0.0423756,0,0,0,19.9551,17.539,11.7464,26.0777,59.279,46.2055,30.5181,18.8379,12.8546,9.17624,2.74157,0.84366,0.225361,0,0,0,0,0.421188,2.46164,4.94318,6.73002,18.3384,53.5197,44.3717,33.0549,28.156,27.8799,22.0199,13.1685,0.934831,0,0,0,0.182343,2.49759,6.08475,26.2748,56.4109,41.3605,37.6141,26.8809,24.0315,21.6982,12.1875,0.776886,0,0,0,31.4549,12.5509,13.6482,23.878,31.1294,40.3628,43.6976,34.2138,18.226,5.16597,1.19679,0.277368,0.198395,0,0,0,18.079,19.5313,41.4376,51.0543,39.0446,28.9239,23.0709,16.1451,13.1133,5.11204,0.487961,0,0,0,0,0,97.4864,0.402568,0.56565,2.16308,37.9621,80.2953,31.3573,4.83852,0.758909,0.170144,0,0,0,0,0,0,99.817,0.434671,1.21027,11.0684,27.6205,40.6876,50.4899,22.1464,2.2138,0.257464,0.0539326,0,0,0,0,0
-1,24.6526,8.95528,50.6082,56.9481,23.366,29.6966,27.9342,14.6662,9.41682,4.44007,3.11843,1.29231,0.604651,0.296959,0.00357782,0,15.5478,20.0458,30.1503,34.2361,44.1746,46.6147,38.4465,15.6558,5.41682,2.92379,1.41395,0.693381,0.387835,0.292665,0,0,10.5753,25.9606,34.737,37.0669,44.3492,39.5141,26.6977,20.1116,10.3034,2.98533,1.55349,1.0898,0.378533,0.331306,0.261181,0.0844365,0,0,0,1.77174,5.96565,17.0111,19.1027,36.1474,56.4007,40.1846,34.878,24.4809,11.0977,6.50662,1.74597,0.706977,0,0,0,0,0.231127,6.36565,26.3363,64.0193,58.1345,51.7517,26.5775,14.1352,5.43828,1.85331,1.0025,0.154562,24.8222,33.9485,37.5048,18.1846,19.1957,32.3013,32.5438,31.1678,20.4773,4.81288,0.625403,0.346333,0.0465116,0.022898,0,0,0.0128801,1.33238,6.49732,28.6841,59.9671,63.547,51.6157,21.8748,9.55707,7.15349,2.59606,1.05832,0.712701,0.724866,0.530233,0.135957,131.229,0.354919,0.528086,2.84723,40.3148,62.375,15.7309,1.89195,0.440787,0.240429,0.0465116,0,0,0,0,0,133.268,0.429338,0.56458,4.82934,23.5821,39.9478,41.0762,11.575,0.6161,0.111628,0,0,0,0,0,0
-1,3.47552,2.71562,28.5113,48.0676,27.38,36.3629,39.7591,27.8601,16.7211,9.53069,7.36752,4.77467,2.56488,0.896659,0.012432,0,6.35276,13.0925,20.7956,29.7537,54.6317,53.3535,31.2479,21.0319,9.82595,6.5913,4.30536,3.05905,1.45765,0.501166,0,0,0.149184,17.6783,26.5051,30.2176,44.2953,47.3489,35.0412,25.1049,12.7661,7.60761,5.49417,3.15929,0.473193,0.0668221,0.0683761,0.024087,0,0,0,0,0.484848,4.77467,14.5089,33.1919,43.3706,57.1546,41.4755,26.2712,15.9122,10.9417,5.33411,2.57964,0,0,0,0,1.26263,8.4934,19.2673,24.7358,47.2401,49.129,44.582,31.7203,16.7521,8.12743,4.11111,0.578866,7.20901,27.3427,48.7459,35.5571,23.5268,21.23,26.3263,29.3939,20.3613,11.8881,3.68687,0.698524,0.033411,0,0,0,0,0.17871,3.49728,19.3465,28.0979,28.9759,52.2044,38.3497,30.8664,22.0186,16.2059,8.13986,4.662,2.66589,0.70474,0.0862471,150.681,0.289821,0.57265,4.30225,35.8252,43.1422,13.8866,5.12821,1.87257,0.271173,0.027972,0,0,0,0,0,153.06,0.439005,0.800311,7.91453,26.2207,35.85,23.7514,5.81507,1.80186,0.347319,0,0,0,0,0,0
-1,13.2535,13.5681,96.6058,73.3063,21.5027,14.5804,11.5613,6.91744,4.56375,0.140694,0,0,0,0,0,0,6.46312,9.11676,30.4416,82.6947,74.4406,33.3102,12.5628,4.94871,1.92965,0.0918417,0,0,0,0,0,0,0.876404,11.8974,9.91402,28.6234,90.4319,67.5144,28.1974,12.0889,4.30777,2.05374,0.0947728,0,0,0,0,0,0,0,0,0,5.90034,34.2404,52.1387,89.7049,33.8505,19.147,13.5027,7.51539,0,0,0,0,0,0,0,4.44358,43.0689,49.8564,80.9282,33.6551,28.3068,15.1539,0.587201,0,0,0,0,0,4.86957,16.2765,19.5769,11.4138,34.382,56.5051,57.4402,40.339,13.2965,1.83488,0.0654617,0,0,0,0,0,0.346849,18.6361,62.0889,84.0479,51.6795,21.4489,12.2003,5.29458,0.256961,0,0,0,0,0,0,0,53.6229,0.29702,0.425989,2.63214,42.2765,93.9404,52.7728,9.65999,0.372252,0,0,0,0,0,0,0,55.489,0.317538,0.774792,7.9062,22.3723,37.0435,62.9653,53.5076,15.1216,0.502198,0,0,0,0,0,0
-1,37.7063,9.0297,59.4521,72.3056,34.3096,22.5974,14.4779,6.04224,0.0792079,0,0,0,0,0,0,0,35.6244,16.2957,25.1347,49.169,69.8759,39.7743,13.1868,6.1967,0.742574,0,0,0,0,0,0,0,1.49835,19.2904,20.5967,31.3578,47.3578,65.8185,49.1102,16.1729,4.65215,0.145215,0,0,0,0,0,0,0.0983498,1.44422,3.75578,7.23168,16.4363,19.1056,37.596,76.8521,55.565,30.4191,7.48647,0.00924092,0,0,0,0,0,0.634983,3.4198,12.8218,21.9558,45.8911,90.8455,50.1954,26.9327,3.30297,0,0,0,0,0,0,46.2053,27.7848,15.468,16.2779,32.8139,44.499,39.1149,26.1657,6.86139,0.790099,0.0191419,0,0,0,0,0,21.8587,25.4343,31.5624,68.4502,69.1254,26.7941,12.0488,0.726073,0,0,0,0,0,0,0,0,104.149,0.354455,0.521452,1.28119,31.5472,78.4442,34.0508,5.10825,0.528713,0.0145215,0,0,0,0,0,0,106.222,0.353135,0.591419,6.28383,23.0502,39.2251,44.6205,30.363,5.10033,0.190099,0,0,0,0,0,0
-1,1.48667,3.28836,72.8538,107.213,24.1748,15.5957,12.6588,7.89724,6.92917,2.109,0.681873,0.543577,0.512845,0.0547419,0,0,0.0057623,4.52245,17.9064,59.0742,94.3914,50.1426,15.1914,7.84346,3.34694,2.30684,0.662665,0.468667,0.137335,0,0,0,0,2.28091,6.87635,17.7152,58.5681,104.467,39.1184,12.0797,6.11669,5.2072,2.89172,0.678992,0,0,0,0,0,0,0,0,0,5.38776,56.7232,91.5294,48.7184,23.4679,15.6869,9.66242,2.27995,1.21008,0.830732,0.503241,0,0,0,0.0336134,16.6012,85.0785,68.2862,44.1412,21.2619,13.7383,3.03097,1.27539,0.995918,0.903721,0.653061,0,1.86987,22.2761,19.1529,24.7568,38.1176,49.4118,47.8915,34.328,13.7719,3.91837,0.444658,0.0605042,0,0,0,0,0.0220888,4.23625,44.2679,97.6096,62.0408,22.5421,12.2872,7.78583,2.35582,0.957503,0.638655,0.527251,0.531092,0.197839,0,0,55.273,0.22473,0.351501,4.25162,43.7887,84.5695,56.9969,9.71525,0.785594,0.0432173,0,0,0,0,0,0,56.8202,0.356303,1.88139,9.09964,21.2072,34.0475,58.2646,61.0564,12.7145,0.523409,0.0288115,0,0,0,0,0
-1,40.1358,23.6279,105.336,49.6128,15.4895,10.5127,7.29137,3.80273,0.191218,0,0,0,0,0,0,0,15.2377,11.6946,34.4149,57.3333,57.5055,48.732,21.5021,6.52823,2.44949,0.602206,0,0,0,0,0,0,0,8.07874,32.8626,66.4884,54.2505,45.5479,35.9507,9.81095,2.81116,0.199005,0,0,0,0,0,0,0,0,0.169587,4.45252,10.9825,21.7426,75.5103,91.7032,34.7575,12.4093,4.18257,0.0899849,0,0,0,0,0,0,0.0943111,4.03807,11.281,45.0556,124.774,59.5665,10.6251,0.565001,0,0,0,0,0,0,30.6883,24.7363,10.7757,21.7677,41.4752,52.7355,44.4292,22.9487,5.80748,0.57798,0.057971,0,0,0,0,0,9.96063,19.7958,44.6455,95.1123,66.183,14.2289,5.57733,0.496647,0,0,0,0,0,0,0,0,77.4138,0.3634,0.605667,0.846204,35.043,95.7794,41.5669,4.2613,0.120268,0,0,0,0,0,0,0,79.1105,0.429159,0.544235,3.74735,23.3874,38.0688,62.4486,44.045,4.10989,0.10902,0,0,0,0,0,0
